cnes,CNES,IBGE,municipio,NOME FANTASIA,logradouro,NUMERO,BAIRRO,CEP,TP_UNID,tipo_unidade,lat,lon
9566082,9566082,420240,Blumenau,Eduardo Dos Santos Ballester,Rua Armando Odebrecht,70,Garcia,89020403,22,Consultorio Isolado  ,-26.92786605,-49.056043565729446
9540393,9540393,420543,Formosa do Sul,Laboratorio Pandini,Avenida Getúlio Vargas,425,Centro,89859000,80,Laboratorio De Saude Publica  ,-26.6482036,-52.7916685
2814374,2814374,420530,Faxinal dos Guedes,Unidade Sindrome Pos Covid,Rua São Pedro,252,Centro,89694000,2,Centro De Saude/Unidade Basica  ,-26.852378,-52.2610323
991392,991392,421010,Mafra,Laboratorio Anaclin Ltda Filial,Rua Basílio Celestino de Oliveira,681,Centro,89300001,39,Unidade De Apoio Diagnóstico E Terapia (Sadt Isolado)  ,-26.1111425,-49.8034258
964603,964603,420320,Camboriú,Especialle Odontologia,Rua José Francisco Bernardes,804,Areias,88345006,36,Clinica/Centro De Especialidade  ,-27.035366,-48.6586795
9537228,9537228,420460,Criciúma,Sinapsi Clinica Integrada,Travessa Germano Magrin,100,Centro,88802090,22,Consultorio Isolado  ,-28.681259316,-49.3758351169
9553258,9553258,420930,Lages,Alessandra Rosa Pagliosa,Rua Adolfo Konder,333,Sagrado Coracao De J,88508340,22,Consultorio Isolado  ,-27.8058566,-50.3128982
9544070,9544070,421190,Palhoça,Candida Franciscados Santos Turnes,Rodovia Aderbal Ramos da Silva,153,Pinheira,88139351,22,Consultorio Isolado  ,-27.8951221,-48.5951052
2837951,2837951,420240,Blumenau,Samu Unidade De Suporte Basico Usb 04,Rua Casemiro de Abreu,245,Vila Nova,89035600,42,Unidade Movel De Nivel Pre-Hospitalar Na Area De Urgencia  ,-26.9003988,-49.0912371
2835592,2835592,420540,Florianópolis,Bittencourt Fisioterapia,Avenida Almirante Tamandaré,94,Coqueiros,88080160,36,Clinica/Centro De Especialidade  ,-27.60652855,-48.578529450000005
2839660,2839660,421360,Porto União,M H Pediatria,Rua Frei Rogério,579,Centro,89400000,22,Consultorio Isolado  ,-26.2352801,-51.0846839
984213,984213,420240,Blumenau,Farmacia Semprefort Filial 194,Rua Doutor Pedro Zimmermann,1511,Itoupavazinha,89066003,43,Farmacia  ,-26.86217755,-49.08707435332982
9545530,9545530,420140,Araranguá,Dermatoclin,Rua Caetano Lummertz,1147,Coloninha,88906706,36,Clinica/Centro De Especialidade  ,-28.9342915,-49.483107
9569871,9569871,420540,Florianópolis,Clinica E Residencia Geriatrica Santa Ines,Rua Quinze de Novembro,263,Balneario Estreito,88075220,15,Unidade Mista  ,-27.5804211,-48.5772122
937800,937800,420900,Joaçaba,Ravelo Exames Oftalmologicos Complementares,Região Sul,589,Centro,89600000,22,Consultorio Isolado  ,-27.1754584,-51.5076934
934909,934909,421130,Navegantes,Sao Joao Farmacias,Avenida Prefeito José Juvenal Mafra,7740,Gravata,88372618,43,Farmacia  ,-26.8640931,-48.6405401
934178,934178,420460,Criciúma,Clinica Medica Kostic,Rua Coronel Pedro Benedet,505,Centro,88801250,22,Consultorio Isolado  ,-28.677886,-49.3687569
940437,940437,420430,Concórdia,Dos Pes A Alma,Rua 29 de Julho,141,Centro,89700039,22,Consultorio Isolado  ,-27.233978926556016,-52.028792628630704
959685,959685,420750,Indaial,Cml Indaial Ltda,Rua Desembargador Alves Pedrosa,185,Centro,89080081,39,Unidade De Apoio Diagnóstico E Terapia (Sadt Isolado)  ,-26.8978817,-49.234432
9708707,9708707,420420,Chapecó,Coife Odonto,Avenida Porto Alegre - D,550,Centro,89802130,22,Consultorio Isolado  ,-27.1085956,-52.6169214
9725725,9725725,420910,Joinville,Isabel Patricia Szepaniuk,Rua Vinte e Sete de Maio,493,Pirabeiraba,89239140,22,Consultorio Isolado  ,-26.2103396,-48.9095279
9705430,9705430,421100,Mondaí,Gohlke Odontologia,Avenida Porto Feliz,445,Centro,89893000,22,Consultorio Isolado  ,-27.1019336,-53.3990537
964689,964689,420650,Guaramirim,Sao Joao Farmacias,Rua João Butschardt,226,Centro,89270000,43,Farmacia  ,-26.4786989,-49.001014
9719172,9719172,421600,São Carlos,Clinica Odontologica Trg,Rua Demétrio Lorenz,314,Centro,89885000,22,Consultorio Isolado  ,-27.0800659,-53.0008699
906336,906336,420830,Itapema,Eficacia Farmacia De Manipulacao,Avenida Nereu Ramos,3355,Meia Praia,88220000,43,Farmacia  ,-27.1250784,-48.6039675
936634,936634,420930,Lages,Drogaria Catarinense,Avenida Marechal Floriano,427,Centro,88501103,43,Farmacia  ,-27.8176837,-50.3318743
930172,930172,421560,Santa Rosa de Lima,Farmacia Viva,Rua Henrique Heidemann,S/N,Centro,88763000,43,Farmacia  ,-28.0355455,-49.1232378
129135,129135,421710,São Martinho,Municipio De Sao Martinho,Rua Praia Redonda,S/N,Centro,88765000,84,Central De Abastecimento  ,-28.1677018,-48.9775229
3576221,3576221,420820,Itajaí,Fabricio Sbroglio Lando,Rua Hercílio Luz,511,Centro,88301001,22,Consultorio Isolado  ,-26.9089425,-48.65836
6014828,6014828,420820,Itajaí,Clinica Custodio Da Luz,Avenida Coronel Marcos Konder,1207,Centro,88301303,22,Consultorio Isolado  ,-26.9122658,-48.659325
9702075,9702075,420590,Gaspar,Md Diagnostka,Rua São José,253,Centro,89110010,22,Consultorio Isolado  ,-26.9286643,-48.9511356
5683114,5683114,420910,Joinville,Thais Jaqueline Zanotti Bernardes,Rua Doutor Marinho Lobo,816,Bucarein,89201020,22,Consultorio Isolado  ,-26.3120428,-48.8491072
970980,970980,420540,Florianópolis,Julia Garzim Fisioterapia,Rua General Liberato Bittencourt,1885,Estreito,88070800,22,Consultorio Isolado  ,-27.5867855,-48.5811732
975265,975265,420670,Herval d'Oeste,Oralcenter,Avenida Santos Dumont,193,Centro,89610000,22,Consultorio Isolado  ,-27.1721796,-51.4963689
969818,969818,421970,Xaxim,Anestcenter,Rua Senador Nereu Ramos,1133,Centro,89825000,22,Consultorio Isolado  ,-26.9655479,-52.5318424
922250,922250,421690,São Lourenço do Oeste,Ega Servicos Medicos,Região Sul,1161,Centro,89990000,22,Consultorio Isolado  ,-26.350515,-52.8453219
9847421,9847421,420540,Florianópolis,Vanessa Raquel Zaleski Sebastiani,Rua Vítor Konder,125,Centro,88015400,22,Consultorio Isolado  ,-27.5957399994,-48.549
999733,999733,421130,Navegantes,Visimed,Rua José Romão,305,Gravata,88372502,40,Unidade Movel Terrestre  ,-26.8444709,-48.6372208
910961,910961,421780,Taió,Consultorio De Fisioterapia Dra Patricia Noemia Peters Uess,Rua Dolia Ferrari,255,Seminario,89190000,36,Clinica/Centro De Especialidade  ,-27.1147555,-50.0201439
2842718,2842718,420910,Joinville,Drogaria Gloria Farma,Rua Benjamin Constant,2985,Gloria,89217001,43,Farmacia  ,-26.2849825,-48.8752166
934275,934275,420230,Biguaçu,Odontocompany Biguacu Sc,Rua Justino Adalberto Leal,173,Centro,88160150,36,Clinica/Centro De Especialidade  ,-27.4975491,-48.6505417
717843,717843,420230,Biguaçu,Isabellab Laboratorio De Analises Clinicas,Avenida Egídio Abelino Richartz,S/N,Beira Rio,88164240,39,Unidade De Apoio Diagnóstico E Terapia (Sadt Isolado)  ,-27.4910424,-48.6723745
734055,734055,420240,Blumenau,Laboratorio Beckhauser E Barros,Rua Pará,401,Centro,89030300,39,Unidade De Apoio Diagnóstico E Terapia (Sadt Isolado)  ,-26.9284500077,-49.055401632
693448,693448,420540,Florianópolis,Farmacia Perfecta,Rua Vidal Ramos,136,Centro,88010320,43,Farmacia  ,-27.5958706,-48.5500017
679968,679968,420820,Itajaí,Sao Joao Farmacias,Avenida Vereador Abrahão João Francisco,2000,Dom Bosco,88307300,43,Farmacia  ,-26.9368554,-48.6969887
9865829,9865829,420820,Itajaí,Bce Servicos Medicos,Avenida José Siqueira,611,Ressacada,88307311,22,Consultorio Isolado  ,-26.9303491,-48.6752313
9873325,9873325,420990,Lontras,Laboratorio Elisa Ltda,Rua Oswaldo Schroeder,181,Centro Urbano,89182000,39,Unidade De Apoio Diagnóstico E Terapia (Sadt Isolado)  ,-27.1658937,-49.5413619
7409362,7409362,421160,Nova Veneza,Nasf 1 Nova Veneza,Rua das Missões,74,Centro,88865000,71,Centro De Apoio A Saude Da Familia  ,-28.6446678,-49.5067289
9860401,9860401,421175,Otacílio Costa,Dentinho De Leite Clinica Odontologica,Avenida do Trabalhador,526,Fatima,88540000,22,Consultorio Isolado  ,-27.5078294,-50.1123865
9773908,9773908,420280,Braço do Norte,Joana Pra,Rua Bernardo Locks,29,Centro,88750000,22,Consultorio Isolado  ,-28.2747618,-49.1677021
9776478,9776478,420820,Itajaí,Giorgia Frohlich Neuropsicologa,Avenida Osvaldo Reis,3281,Praia Brava De Itaja,88306773,22,Consultorio Isolado  ,-26.9256323,-48.6481469
741744,741744,420240,Blumenau,Aliato Solucoes Em Saude E Seguranca Do Trabalho,Rua São Paulo,2565,Itoupava Seca,89030001,36,Clinica/Centro De Especialidade  ,-26.8959249,-49.080220857240434
742120,742120,420540,Florianópolis,Sorrisart,Rua Sete de Setembro,186,Centro,88010060,22,Consultorio Isolado  ,-27.59558,-48.55429748581378
716391,716391,420140,Araranguá,Farmacia De Genericos Masterfarma,Avenida Sete de Setembro,126,Cidade Alta,88901044,43,Farmacia  ,-28.9410281,-49.491298
770876,770876,420910,Joinville,Mastogin,Rua Lages,660,Centro,89201205,36,Clinica/Centro De Especialidade  ,-26.2970116,-48.845893
722375,722375,421660,São José,Laboratorio Controller,Rua Luiz Fagundes,33,Praia Comprida,88103500,39,Unidade De Apoio Diagnóstico E Terapia (Sadt Isolado)  ,-27.6082028,-48.6258424
767018,767018,420240,Blumenau,Gsm Neuro Clinica Medica,Rua Armando Odebrecht,70,Garcia,89020403,36,Clinica/Centro De Especialidade  ,-26.92786605,-49.056043565729446
781231,781231,421935,Vitor Meireles,Nova Farma Mariano,Rua Santa Catarina,2335,Centro,89148000,43,Farmacia  ,-26.8818495,-49.8347116
677159,677159,421580,São Bento do Sul,Biofase Farmacia De Manipulacao,Rua Wolfgang Ammon,87,Centro,89280169,43,Farmacia  ,-26.248732,-49.3842431
634182,634182,421960,Xavantina,Odontologia Modesti,Rua Prefeito Octavio Urbano Simon,249,Centro,89780000,22,Consultorio Isolado  ,-27.0704405,-52.3414725
771643,771643,421660,São José,Sc Inter Hospitalar 03,"Rua Adolfo Donato da Silva, s/n",S/N,Praia Comprida,88103901,42,Unidade Movel De Nivel Pre-Hospitalar Na Area De Urgencia  ,-27.615,-48.6286094266
748226,748226,422000,Balneário Rincão,Consultorio Psicologico Psicoterapia,Rua São Paulo,S/N,Centro,88828000,22,Consultorio Isolado  ,-28.8308449,-49.2269906
796174,796174,421360,Porto União,Slongo Odontologia E Saude,Rua Matos Costa,344,Centro,89400000,22,Consultorio Isolado  ,-26.2347911,-51.083883
725005,725005,421580,São Bento do Sul,Clinica Odontologica Ruckl,Rua Erhard Pauli,211,Colonial,89288040,22,Consultorio Isolado  ,-26.2282805,-49.402877
687502,687502,421800,Tijucas,Sorrire Odontologia,Avenida Bayer Filho,998,Xv De Novembro,88200000,22,Consultorio Isolado  ,-27.2472812,-48.6442525
653500,653500,420010,Abelardo Luz,Natalia Carneiro Petersen Battisti Psicologa,Avenida Getúlio Vargas,576,Centro,89830000,22,Consultorio Isolado  ,-26.5668683,-52.3286295
664820,664820,420140,Araranguá,Mj Centro Clinico Ltda,Rua Virgulino de Queiroz,69,Centro,88900009,36,Clinica/Centro De Especialidade  ,-28.9384606,-49.4834883
658561,658561,420230,Biguaçu,Fabio Jose De Assuncao,Rua Major Livramento,905,Vendaval,88164030,22,Consultorio Isolado  ,-27.4915732,-48.6720532
644544,644544,420380,Canoinhas,Lucas Theodorovitz Prust Eireli,Rua Caetano Costa,665,Centro,89460098,22,Consultorio Isolado  ,-26.1789291,-50.3913943
672122,672122,420380,Canoinhas,Optoclinica Carvalho,Rua Senador Felipe Schmidt,180,Centro,89460090,36,Clinica/Centro De Especialidade  ,-26.1794953,-50.3869358
633747,633747,420455,Correia Pinto,Israel Serrano Pinet Consultorio,Correia Pinto,1000,Centro,88535000,22,Consultorio Isolado  ,-27.5876618,-50.3627726
664235,664235,420540,Florianópolis,Farmacia Nossa Sra Aparecida,Rua Amaro Coelho,67,Barra Da Lagoa,88061090,43,Farmacia  ,-27.5752464,-48.4231921
668362,668362,420540,Florianópolis,Perfis Psicologia,Rua Jerônimo Coelho,383,Centro,88010030,22,Consultorio Isolado  ,-27.5944931,-48.55149653975536
636584,636584,420820,Itajaí,R Mendonca Servicos,Rua João Bauer,498,Centro,88301500,22,Consultorio Isolado  ,-26.9111564,-48.6603307
664340,664340,420910,Joinville,Thais Rohrbacher Medica,Rua Nações Unidas,321,America,89204350,22,Consultorio Isolado  ,-26.2835963,-48.8515011
652970,652970,421120,Morro da Fumaça,Costa Servicos Medicos,Rua Nona Paduana,130,Centro,88830000,22,Consultorio Isolado  ,-28.6487567,-49.2107002
650862,650862,420540,Florianópolis,Formula Basica,Rua Jerônimo Coelho,115,Centro,88010030,43,Farmacia  ,-27.5971334,-48.5532168
634506,634506,421320,Pomerode,Cm Bergamo Solucoes Auditivas Ltda,Rua Luiz Abry,84,Centro,89107000,22,Consultorio Isolado  ,-26.7365734,-49.17621618726992
693596,693596,420540,Florianópolis,Avantgarde Odontologia E Cirurgia Bucomaxilofacial,Avenida Trompowsky,291,Centro,88015300,22,Consultorio Isolado  ,-27.5884344,-48.54826293712425
805025,805025,420380,Canoinhas,Mednorte,Rua Benjamin Constant,1024,Centro,89460150,36,Clinica/Centro De Especialidade  ,-26.1815021,-50.3872703
679534,679534,420540,Florianópolis,Farmacia Brasil Poupalar,Rodovia Francisco Magno Vieira,2953,Costeira Do Pirajuba,88048000,43,Farmacia  ,-27.6494301,-48.5193539
693383,693383,420540,Florianópolis,Vittal Farma,Rua Manoel Pedro Vieira,1255,Morro Das Pedras,88066100,43,Farmacia  ,-27.7161531,-48.5037094
649112,649112,420820,Itajaí,Instituto Da Coluna Bc,Avenida Osvaldo Reis,3281,Santa Clara,88306773,22,Consultorio Isolado  ,-26.9256323,-48.6481469
725013,725013,420540,Florianópolis,Avaliar Psicologia,Rua Almirante Lucas Boiteux,40,Estreito,88070310,22,Consultorio Isolado  ,-27.6289500051,-48.5129483169
670375,670375,420540,Florianópolis,Carpe Vita,Rua das Gaivotas,167,Ingleses,88058500,22,Consultorio Isolado  ,-27.4313379,-48.3961793
650757,650757,420820,Itajaí,Farmacia Cordeiro,Rua Doutor Reinaldo Schmithausen,2165,Cordeiros,88310001,43,Farmacia  ,-26.8877711,-48.7002513
703931,703931,420020,Agrolândia,Clinica Odontologica Pacheco,Avenida Oscar Zwicker,105,Centro,88420000,22,Consultorio Isolado  ,-27.4106262,-49.828404
720100,720100,420480,Curitibanos,Dra Camila Moraes Da Cunha,Rua Afonso Dotti,229,Centro,89520000,22,Consultorio Isolado  ,-27.2852097,-50.5858294
720372,720372,420900,Joaçaba,Mfs Endocrinologia,Rua Frei Edgar,138,Centro,89600000,22,Consultorio Isolado  ,-27.1760003,-51.5049335
691356,691356,420380,Canoinhas,Rocha Farmacia E Drogaria,Rua Major Vieira,1950,Alto Das Palmeiras,89462012,43,Farmacia  ,-26.1817144,-50.395877
698466,698466,420430,Concórdia,Bd Atividades Medicas,Rua Marechal Deodoro,915,Centro,89700001,22,Consultorio Isolado  ,-27.2335517,-52.02570088011869
722413,722413,420540,Florianópolis,Abcd Magic School,Rodovia Admar Gonzaga,440,Itacorubi,88034000,22,Consultorio Isolado  ,-27.5781058,-48.5109538
671037,671037,420930,Lages,Efficace Pericias Medicas Saude E Seguranca Do Trabalho Ltd,Rua Colômbia,534,Frei Rogerio,88508430,22,Consultorio Isolado  ,-27.7990965,-50.3164825
941395,941395,420820,Itajaí,Ctpd Centro De Tratamento De Protese Dentaria,Rua Luiz Bonifácio Pinto,375,Sao Joao,88304320,22,Consultorio Isolado  ,-26.9071289,-48.6823031
938637,938637,420890,Jaraguá do Sul,Farmacia Basica Integrada Sip Sus,Rua Padre Francken 13,268,Centro,89251970,43,Farmacia  ,-26.4791898,-49.08468492902287
683590,683590,420820,Itajaí,Descontao Farmacia,Avenida Governador Adolfo Konder,700,Sao Vicente,88308004,43,Farmacia  ,-26.9117738,-48.691777602850536
774405,774405,420820,Itajaí,Serpafarma,Avenida Vereador Abrahão João Francisco,249,Fazenda,88302101,43,Farmacia  ,-26.9368554,-48.6969887
786349,786349,420820,Itajaí,Francieli Peixoto,Rua Uruguai,529,Centro,88302202,22,Consultorio Isolado  ,-26.911576,-48.6625099
953164,953164,421935,Vitor Meireles,Ambulatorio De Saude Mental,Rua Santa Catarina,2766,Centro,89148000,36,Clinica/Centro De Especialidade  ,-26.8818495,-49.8347116
788813,788813,421200,Palma Sola,Rubian Crestani,Rua Francisco Zanotto,391,Centro,89985000,22,Consultorio Isolado  ,-26.351796,-53.2792392
951242,951242,421050,Maravilha,Medicorpe Clinica Medica,Avenida Sul Brasil,583,Centro,89874000,22,Consultorio Isolado  ,-26.7671866,-53.1766833
954608,954608,421190,Palhoça,Nathalie Da Silva Wiggers Consultorio Odontologico,Avenida Bom Jesus de Nazaré,1665,Aririu,88135101,22,Consultorio Isolado  ,-27.6751045,-48.6813641
946052,946052,421580,São Bento do Sul,Tais Lutke Psicologia Infantil,Rua Wolfgang Ammon,199,Centro,89280169,22,Consultorio Isolado  ,-26.2485905,-49.3841146
733466,733466,420380,Canoinhas,Leticia Goncalves Pereira Okada,Rua 12 de Setembro,579,Centro,89460138,22,Consultorio Isolado  ,-26.1824986,-50.3928285
676756,676756,420430,Concórdia,Sao Joao Farmacias,Rua Marechal Deodoro,952,Centro,89700055,43,Farmacia  ,-27.2332013,-52.0247162
680176,680176,420820,Itajaí,Camila Seibel De Souza,Avenida Sete de Setembro,776,Fazenda,88301203,22,Consultorio Isolado  ,-26.9132063,-48.6567081
660310,660310,420930,Lages,Farma Sesi Central,Praça João Ribeiro,178,Centro,88502167,43,Farmacia  ,-27.8164343,-50.3263617
673560,673560,420930,Lages,Sdb Comercio De Alimentos Ltda,Avenida Papa João XXIII,120,Beatriz,88505001,43,Farmacia  ,-27.8128537,-50.3387469
728543,728543,421660,São José,Oral Sin,Avenida Presidente Kennedy,525,Campinas,88102401,22,Consultorio Isolado  ,-27.6016313,-48.6160997
798002,798002,420540,Florianópolis,A K Legacy Consultoria E Treinamento,Rua Patrício Farias,101,Itacorubi,88034132,22,Consultorio Isolado  ,-27.5747361,-48.5101978
941743,941743,421570,Santo Amaro da Imperatriz,Odontophil Clinica De Radiologia Odontologica,Major Joaquim A De Campos,5793,Centro,88140000,22,Consultorio Isolado  ,-27.6865324,-48.7769405
940240,940240,420830,Itapema,Luis Eduardo Da Rocha Silveira,Rua 226,287,Meia Praia,88220000,22,Consultorio Isolado  ,-27.1250614,-48.6070602
946699,946699,420480,Curitibanos,Marlon Andre Mazaro Consultorio Odontologico,Rua Antonio Rosa,314,Centro,89520000,22,Consultorio Isolado  ,-27.2900659,-50.5779683
641839,641839,420300,Caçador,Associacao De Pais E Amigos De Surdos Apas,Rua Herculano Coelho de Souza,94,Der,89500001,36,Clinica/Centro De Especialidade  ,-26.7695056,-51.0197678
643513,643513,421900,Urussanga,Agostin Oncologia Clinica Eireli,Rua Barão do Rio Branco,192,Centro,88840000,36,Clinica/Centro De Especialidade  ,-28.5216046,-49.3215664
691712,691712,420540,Florianópolis,Farmacias Angeloni,Avenida Governador Irineu Bornhausen,5288,Agronomica,88025202,43,Farmacia  ,-27.57510255,-48.52744011926968
649139,649139,420820,Itajaí,Clinica De Saude E Bem Estar Vc,Rua Brusque,898,Centro,88303001,22,Consultorio Isolado  ,-26.9117927,-48.6660527
922641,922641,420880,Jaguaruna,Espaco Victoria Saude E Estetica Eireli,Avenida Duque de Caxias,1225,Centro,88715000,22,Consultorio Isolado  ,-28.6237365,-49.0288664
745189,745189,421660,São José,Ak Assessoria Em Nutricao,Rua Vereador Arthur Manoel Mariano,930,Forquilhinha,88106500,22,Consultorio Isolado  ,-27.6012563,-48.6394048
806536,806536,420420,Chapecó,Centro De Fonoaudiologia Vanessa Brandalise,Rua Clevelândia - D,315,Centro,89802410,36,Clinica/Centro De Especialidade  ,-27.0979800091,-52.620224118
808466,808466,420820,Itajaí,Patricia Moraes Servicos Medicos Ltda,Rua Carlos Hugo Praun,78,Centro,88301585,22,Consultorio Isolado  ,-26.9114568,-48.6606947
953210,953210,421530,Salete,Ambulatorio De Saude Mental,Rua Castelo Branco,S/N,Cachoeira,89196000,36,Clinica/Centro De Especialidade  ,-26.977974,-50.0065142
953660,953660,420890,Jaraguá do Sul,R J Odontologia,Rua Affonso Nicoluzzi,909,Agua Verde,89254300,22,Consultorio Isolado  ,-26.47132245,-49.10781992205166
516732,516732,420830,Itapema,Centro Intersetorial Esp Infanto Juvenil Doce Cuidar,Rua 402 B,64,Morretes,88220000,36,Clinica/Centro De Especialidade  ,-27.11592,-48.6160325
953393,953393,420700,Içara,Videoderme,Rua 15 de Novembro,574,Centro,88820000,22,Consultorio Isolado  ,-28.7171428,-49.2984666
939927,939927,420820,Itajaí,Rinoplastia Balneario Camboriu,Avenida Osvaldo Reis,3281,Praia Brava De Itaja,88306773,22,Consultorio Isolado  ,-26.9256323,-48.6481469
