COMPETENCIA,IBGE,UF,MUNICIPIO,CNES,NOME FANTASIA,RAZAO SOCIAL,CNPJ PROPRIO,CNPJ MANTENEDORA,TIPO GESTAO,LOGRADOURO,NUMERO,BAIRRO,CEP
202202,420890,SC,JARAGUA DO SUL,7358245,LIANA BOEING RIBEIRO,LIANA BOEING RIBEIRO,,,M,RUA JOAO MARCATTO,260,CENTRO,89251670
202202,421480,SC,RIO DO SUL,7356064,LICIANE STUPP,LICIANE STUPP,,,M,XV DE NOVEMBRO,293,CENTRO,89160045
202202,420690,SC,IBIRAMA,7363605,VITALCARE ODONTOLOGIA,VITALCARE CLINICA ODONTOLOGIA LTDA ME,17903505000169.0,,M,RUA XV DE NOVEMBRO,141,CENTRO,89140000
202202,421720,SC,SAO MIGUEL DO OESTE,7796072,CLINICA DA FACE SS LTDA,CLINICA DA FACE SS LTDA,19272571000103.0,,M,RUA BARAO DO TRIUNFO,810,CENTRO,89900000
202202,421230,SC,PAULO LOPES,7808305,APAE PAULO LOPES,ASSOC DE P E AMIGOS DOS EXCEPCIONAIS DE PAULO LOPES,78626330000184.0,,M,RUA ANA RAUPP DE SA,S/N,NOVA BELEM,88490000
202202,420380,SC,CANOINHAS,7803982,NEUROCENTER,CENTRO DE NEUROCIRURGIA E NEUROLOGIA DO PLANALTO NORTE EIREL,22780270000103.0,,M,RUA FRANCISCO DE PAULA PEREIRA,1616,CENTRO,89460120
202202,420200,SC,BALNEARIO CAMBORIU,7765991,CASSI BALNEARIO CAMBORIU,CAIXA DE ASSISTENCIA DOS FUNCIONARIOS DO BANCO DO BRASIL,33719485007210.0,,M,AVENIDA PALESTINA,1510,NACOES,88338010
202202,420270,SC,BOTUVERA,7361408,NASF III BOTUVERA,MUNICIPIO DE BOTUVERA,,83102350000196.0,M,RUA JOAO MORELLI,5,CENTRO,88295000
202202,420420,SC,CHAPECO,7359942,DAIANE GRACIOLA,DAIANE GRACIOLA,,,M,RUA BARAO DO RIO BRANCO,370,CENTRO,89801000
202202,420420,SC,CHAPECO,7360827,TAYANNA NAZARIO SERVICOS MEDICOS LTDA,TAYANNA NAZARIO SERVICOS MEDICOS LTDA,18457427000189.0,,M,RUA BORGES DE MEDEIROS,50,MARIA GORETI,89801000
202202,421240,SC,PEDRAS GRANDES,7314892,POSTO DE SAUDE RIBEIRAO D AREIA,PREFEITURA MUNICIPAL DE PEDRAS GRANDES,,82928680000172.0,M,ESTRADA GERAL RIBEIRAO D AREIA,S/N,RIBEIRAO DA AREIA,88720000
202202,420420,SC,CHAPECO,7362552,CLINICA CATARINENSE DE DERMATOLOGIA S S LTDA,CLINICA CATARINENSE DE DERMATOLOGIA S S LTDA,13510173000100.0,,M,AVENIDA GETULIO DORNELLES VARGAS,S/N,CENTRO,89801001
202202,421720,SC,SAO MIGUEL DO OESTE,7354703,REVITALIZAR FISIOTERAPIA S S LTDA ME,REVITALIZAR FISIOTERAPIA S S LTDA ME,18199118000156.0,,M,RUA ALBERTO DALCANALLE,303,CENTRO,89900000
202202,420420,SC,CHAPECO,7777132,ODONTO CHAPE,CLINICA ODONTOLOGICA CHAPECOENSE LTDA ME,17375562000112.0,,M,AV NEREU RAMOS,260,CENTRO,89801023
202202,420540,SC,FLORIANOPOLIS,7356633,LABORATORIO ALVARO,DIAGNOSTICOS DA AMERICA S A,61486650064157.0,,M,RUA SOUZA DUTRA,145,ESTREITO,88070605
202202,420900,SC,JOACABA,7349319,UNICS DIAGNOSTICOS,ECOGRAFIA DIGITAL JOACABA LTDA,18522827000120.0,,M,AVENIDA BARAO DO RIO BRANCO,685,CENTRO,89600000
202202,422000,SC,BALNEARIO RINCAO,7318847,UNIDADE DE SAUDE LAGOA DOS FREITAS,PREFEITURA MUNICIPAL DE BALNEARIO RINCAO,,17243084000197.0,M,RUA ATLANTIDA,S/N,LAGOA DOS FREITAS,88828000
202202,421580,SC,SAO BENTO DO SUL,7335105,ASSOCIACAO NORTE CATARINENSE DOS PORTADORES DE PARKINSONISMO,ASSOCIACAO NORTE CATARINENSE DOS PORTADORES DE PARKINSONISMO,14465354000116.0,,M,PAULO LINZMEYER,146,OXFORD,89285610
202202,422000,SC,BALNEARIO RINCAO,7318812,UNIDADE DE SAUDE ZONA SUL,PREFEITURA MUNICIPAL DE BALNEARIO RINCAO,,17243084000197.0,M,RUA GERAL,S/N,ZONA SUL RINCAO,88828000
202202,422000,SC,BALNEARIO RINCAO,7318839,UNIDADE DE SAUDE RINCAO CENTRO,PREFEITURA MUNICIPAL DE BALNEARIO RINCAO,,17243084000197.0,M,RUA LUIS MARIA JULIA,970,BALNEARIO RINCAO,88828000
202202,422000,SC,BALNEARIO RINCAO,7318855,UNIDADE DE SAUDE PEDREIRAS,PREFEITURA MUNICIPAL DE BALNEARIO RINCAO,,17243084000197.0,M,RUA VITAL BRASIL,S/N,PEDREIRAS,88828000
202202,422000,SC,BALNEARIO RINCAO,7318871,SECRETARIA MUNICIPAL DE SAUDE DE BALNEARIO RINCAO,PREFEITURA MUNICIPAL DE BALNEARIO RINCAO,,17243084000197.0,M,LUIZ MARIA JULIA,970,CENTRO,88828000
202202,420780,SC,IRANI,7897480,UBS NOELI TEREZINHA MARCON,MUNICIPIO DE IRANI,,82939455000131.0,M,RUA PE JOAO POLMANN,017,SANTO MARCON,89680000
202202,421910,SC,VARGEAO,7853106,POLO DE ACADEMIA DE SAUDE DE VARGEAO,MUNICIPIO DE VARGEAO,,83009928000164.0,M,URUMBEVA,S/N,UNIAO,89690000
202202,420910,SC,JOINVILLE,7875258,ANDREIA CRISTINA POSSENTI E MACHADO,ANDREIA CRISTINA POSSENTI E MACHADO,,,M,TORIBIO SOARES PEREIRA,397,IRIRIU,89227200
202202,421320,SC,POMERODE,7907680,PRO MED,THIAGO PRO MED SERVICOS MEDICOS LTDA ME,13386078000138.0,,M,HERMANN WEEGE,2727,CENTRO,89107000
202202,420240,SC,BLUMENAU,7475934,MASTER SERVICOS MEDICOS,MASTER SERVICOS MEDICOS LTDA ME,17294320000102.0,,M,RUA MARECHAL FLORIANO PEIXOTO,245,CENTRO,89010500
202202,420540,SC,FLORIANOPOLIS,7925441,N I O NUCLEO INTEGRADO DE OFTALMOLOGIA,RG SERVICOS MEDICOS SOCIEDADE SIMPLES LTDA,28064239000144.0,,M,AVENIDA MAURO RAMOS,1970,CENTRO,88020300
202202,421190,SC,PALHOCA,7803699,VISAO OFTALMOLOGIA AVANCADA PEDRA BRANCA SS EPP,VISAO OFTALMOLOGIA AVANCADA PEDRA BRANCA LTDA,22777404000129.0,,M,RUA PORTINARI,170,CIDADE UNIVERSITARIA,88137076
202202,420890,SC,JARAGUA DO SUL,7850034,VALERIO E MARCELJA SERVICOS MEDICOS,VALERIO E MARCELJA SERVICOS MEDICOS LTDA ME,22886983000148.0,,M,RUA JOSE EMMENDOERFER,1449,NOVA BRASILIA,89252278
202202,420400,SC,CATANDUVAS,7908202,ORTOCENTER CLINICA ODONTOLOGICA,ORTOCENTER CLINICA ODONTOLOGICA LTDA ME,18070354000178.0,,M,RUASEVERIANO GUERREIRO,716,CENTRO,89670000
202202,420840,SC,ITAPIRANGA,7904525,CLINICA SODER,SODERMED SERVICOS MEDICOS LTDA ME,21554674000108.0,,M,RUA DO COMERCIO,771,CENTRO,89896000
202202,420160,SC,ARROIO TRINTA,7840926,CONSULTORIO ODONTOLOGICO,FERNANDA PAGANINI,,,M,RUA ORLANDO ZARDO,71,CENTRO,89590000
202202,421910,SC,VARGEAO,7481233,CONSULTORIO DE FISIOTERAPIA DRA FERNANDA FACHINELLO,CONSULTORIO DE FISIOTERAPIA DRA FERNANDA FACHINELLO,,,M,GOVERNADOR ESPERIDIAO AMIM,1009,VILA DAS PALMEIRAS,89690000
202202,421050,SC,MARAVILHA,7802927,UROCENTER CLINICA DE UROLOGIA EIRELI,UROCENTER CLINICA DE UROLOGIA EIRELI,19862588000110.0,,M,AVENIDA SUL BRASIL,583,CENTRO,89874000
202202,420910,SC,JOINVILLE,7482515,HF MAXILOFACIAL,HF MAXILOFACIAL LTDA,15491779000162.0,,M,BLUMENAU,178,AMERICA,89204250
202202,420930,SC,LAGES,7478070,MATERNITE EXAMES DE IMAGEM E OBSTETRICIA LTDA,MATERNITE EXAMES DE IMAGEM E OBSTETRICIA LTDA,13476033000154.0,,M,RUA MARECHAL DEODORO,856,CENTRO,88501003
202202,420440,SC,CORONEL FREITAS,7880251,ALEXANDRA EPHIGENIO GONCALVES,ALEXANDRA EPHIGENIO GONCALVES,,,M,AVENIDA SANTA CATARINA,652,CENTRO,89840000
202202,420240,SC,BLUMENAU,7826133,PREVENLIFE,PREVENLIFE CLINICA DE CARDIOLOGIA E ECOCARDIOGRAFIA EIRELI,19382135000197.0,,M,RUA MARECHAL FLORIANO PEIXOTO,222,CENTRO,89010500
202202,420390,SC,CAPINZAL,7810369,ESF LAR IMOVEIS,PREFEITURA MUNICIPAL DE CAPINZAL,,82939406000107.0,M,ERMELINDA DEBASTIANI THOMAZONI,111,LOT LAR IMOVEIS,89665000
202202,421770,SC,SOMBRIO,7833237,FARMACIA DROGASUL,RAMOS CARDOSO LTDA ME,78541174000159.0,,M,AVENIDA GETULIO VARGAS,100,CENTRO,88960000
202202,421930,SC,VIDEIRA,7835582,FABIO JULIANO FANTIN,FABIO JULIANO FANTIN,,,M,RUA ANGELO GRAZZIOTIN,366,MATRIZ,89560280
202202,420390,SC,CAPINZAL,7357478,SERNAJOTTO URBANO DE MORAES CLINICA DE NUTRICAO,SERNAJOTTO URBANO DE MORAES CLINICA DE NUTRICAO LTDA,18408750000162.0,,M,RUA DONA MARIA ANGELICA ALMEIDA,22,CENTRO,89665000
202202,420390,SC,CAPINZAL,7357494,ROCKENBACH CLINICA MEDICA LTDA,ROCKENBACH CLINICA MEDICA LTDA,14506830000108.0,,M,RUA XV DE NOVEMBRO,205,CENTRO,89665000
202202,420420,SC,CHAPECO,7364741,UROFETUS SERVICOS MEDICOS,UROFETUS SERVICOS MEDICOS S S LTDA,15341450000115.0,,M,AVENIDA GENERAL OSORIO,273,CENTRO,89802210
202202,420460,SC,CRICIUMA,7373236,LABORATORIO DE CITOLOGIA CLINICA SAUDE,LABORATORIO DE CITOLOGIA CLINICA SAUDE LTDA,18452775000163.0,,M,RUA CORONEL PEDRO BENEDET,505,CENTRO,88801250
202202,420590,SC,GASPAR,7372124,ASSISTENCIA FARMACEUTICA DE GASPAR,PREFEITURA MUNICIPAL DE GASPAR,,83102244000102.0,M,RUA OLGA WEHMUTH,113,SETE DE SETEMBRO,89114736
202202,420820,SC,ITAJAI,7362722,CENTRO TERAPEUTICO VIVA,EVERSON LEOCADIO DA SILVA PSICOLOGIA,11452467000199.0,,M,RUA HEITOR LIBERATO,1697,SAO JUDAS,88303101
202202,420820,SC,ITAJAI,7363524,CLINMAIS ODONTOLOGIA,CLINMAIS ODONTOLOGIA LTDA EPP,18382261000189.0,,M,RUA ESTEFANO JOSE VANOLLI,341,SAO VICENTE,88309200
202202,421820,SC,TIMBO,7812302,LUIZ OTAVIO FARIAS,LUIZ OTAVIO FARIAS,,,M,RUA VENEZUELA,177,CENTRO,89120000
202202,421010,SC,MAFRA,7840489,TRANSFER CARE SERVICOS PRIVADOS DE AMBULANCIA LTDA ME,TRANSFER CARE SERVICOS PRIVADOS DE AMBULANCIA LTDA,21547262000140.0,,M,NEREU RAMOS,812,VILA FORMOSA,89300001
202202,421360,SC,PORTO UNIAO,7366256,CONSULTORIO DE ODONTOLOGIA ALINE LOURENSETTI,ALINE LOURENSETTI ODONTOLOGIA ME,13860027000104.0,,M,RUA PADRE ANCHIETA,31,CENTRO,89400000
202202,421720,SC,SAO MIGUEL DO OESTE,7265069,FARMACIA DE REFERENCIA,PREFEITURA MUNICIPAL DE SAO MIGUEL DO OESTE,,82821174000180.0,M,RUA JOHN KENNEDY,1437,CENTRO,89900000
202202,421760,SC,SIDEROPOLIS,7295413,ESCOLA ESPECIAL RENASCER,APAE ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS,83706242000122.0,,M,RUA DIOMICIO FREITAS,79,CENTRO,88860000
202202,421820,SC,TIMBO,7364199,EVANIR MARIA KLUG GIRARDI,EVANIR MARIA KLUG GIRARDI,,,M,RUA RIO DE JANEIRO,150,CAPITAIS,89120000
202202,421870,SC,TUBARAO,7354991,WE ORTOPEDIA,EDUARDO SILVANO ME,79631438000128.0,,M,RUA DOS FERROVIARIOS,1636,OFICINAS,88702100
202202,421870,SC,TUBARAO,7356498,CONSULTORIO DE PSIQUIATRIA E PSICOLOGIA,VIVIAN COMELLI ALBERTON,,,M,AV MARCOLINO MARTINS CABRAL,2075,VILA MOEMA,88705001
202202,421870,SC,TUBARAO,7365373,CROSB CENTRO DE REABILITACAO ORAL E SAUDE BUCAL,CROSB CENTRO DE REABILITACAO ORAL E SAUDE BUCAL S S,9054617000164.0,,M,RUA TERESA GHIZONI,44,VILA MOEMA,88705150
202202,421870,SC,TUBARAO,7371551,DANILO MACHADO CARGNIN CONSULTORIO ODONTOLOGICO,DANILO MACHADO CARGNIN CONSULTORIO ODONTOLOGICO,,,M,AV MARCOLINO MARTINS CABRAL,926,CENTRO,88701001
202202,422000,SC,BALNEARIO RINCAO,7377835,CLINICA NOSSA SENHORA DOS NAVEGANTES,CLINICA NOSSA SENHORA DOS NAVEGANTES,95835328000134.0,,M,AVENIDA FLORIANOPOLIS,450,CENTRO,88828000
202202,420820,SC,ITAJAI,7815093,DROGARIA MASTER,ORGANIZACAO FARMACEUTICA SCHAEFER LTDA EPP,10941727000127.0,,M,RUA URUGUAI,479,CENTRO,88302203
202202,421580,SC,SAO BENTO DO SUL,7800460,NUTRISAUDE,ELAINE PAULI EIRELI ME,22528254000110.0,,M,HENRIQUE SCHWARZ,61,CENTRO,89280118
202202,421480,SC,RIO DO SUL,7818653,SEAMEP,PAULO S SILVA MSERVICOS MEDICOS LTDA,18769446000140.0,,M,TUIUTI,38,CENTRO,89160045
202202,421770,SC,SOMBRIO,7833180,PERSOU FARMACIA LTDA,PERSOU FARMACIA LTDA,330865000116.0,,M,NEREU RAMOS,337,CENTRO,88960000
202202,420430,SC,CONCORDIA,7768303,CHRISTIAN PORTO HAEFFNER,CHRISTIAN PORTO HAEFFNER,,,M,RUA MARECHAL DEODORO,773,CENTRO,89700001
202202,421480,SC,RIO DO SUL,7770448,CLINICA DE OSTEOPOROSE E DENSITOMETRIA OSSEA LTDA ME,CLINICA DE OSTEOPOROSE E DENSITOMETRIA OSSEA LTDA ME,15184959000100.0,,M,BOTANICO KULMANN,209,EUGENIO SCHNEIDER,89167015
202202,420890,SC,JARAGUA DO SUL,7784368,UROCLINICA JARAGUA,UROCLINICA JARAGUA,21721341000126.0,,M,RUA GUILHERME DANCKER,34,CENTRO,89259340
202202,420810,SC,ITAIOPOLIS,7812604,CENTRO DE ESPECIALIDADES MEDICAS E CLINICA DE FRATURAS VIDA,IMOOT INSTITUTO MAFRENSE DE OTORRINOLARINGOLOGIA ORTOPEDI,9624226000138.0,,M,AV TANCREDO NEVES,1355,BOM JESUS,89340000
202202,421580,SC,SAO BENTO DO SUL,7783183,I B ODONTO,INSTITUTO DA BOCA SAO BENTO SS,17283400000154.0,,M,ALFREDO MATEUS BUSCHLE,15,CENTRO,89280145
202202,421520,SC,ROMELANDIA,7802749,ACADEMIA DA SAUDE DE ROMELANDIA,MUNICIPIO DE ROMELANDIA,,82821182000126.0,M,RUA BARAO DO RIO BRANCO,153,CENTRO,89908000
202202,421660,SC,SAO JOSE,7838565,ISMAEL HIANSDT,ISMAEL HIANSDT,,,M,AVENIDA PRESIDENTE KENNEDY,698,CAMPINAS,88101900
202202,420910,SC,JOINVILLE,7843305,CR CLINICA DE NUTRICAO,CR CLINICA DE NUTRICAO LTDA ME,23141391000160.0,,M,MINISTRO CALOGERAS,708,BUCAREIN,89202207
202202,420820,SC,ITAJAI,7693710,INFECTOLITORAL,RICARDO DIMAS ZIMMERMANN ME,13300588000140.0,,M,RUA DR NEREU RAMOS,167,CENTRO,88301215
202202,420910,SC,JOINVILLE,7712561,DERMATOPLASTICA CLINICA DE DERMATOLOGIA,DERMATOPLASTICA CLINICA DE DERMATOLOGIA E CIRURGIA PLASTICA,9359559000187.0,,M,TIMBO,305,AMERICA,89204050
202202,420125,SC,APIUNA,7376677,UNIDADE SANITARIA MUNICIPAL APIUNA AMA,PREFEITURA MUNICIPAL DE APIUNA,,79373767000116.0,M,AVENIDA FLORIANOPOLIS,107,CENTRO,89135000
202202,420210,SC,BARRA VELHA,7356544,CONSULTORIO DE NUTRICAO,ELISANGELE ACCORDI,,,M,RUA BERNARDO AGUIAR,336,CENTRO,88390000
202202,420230,SC,BIGUACU,7377703,A M S PROTESE DENTARIA,ANDERSON MARIO DE SOUSA ME,19134926000106.0,,M,RUA FERMINIO VERISSIMO BERNARDINO,70,PRAIA JOAO ROSA,88160298
202202,420460,SC,CRICIUMA,7513941,CLINIC A ANA DE GASTROPROCTOLOGIA LTDA ME,CLINIC A ANA DE GASTROPROCTOLOGIA LTDA ME,11139768000167.0,,M,RUA ANTONIO DE LUCCA,50,CENTRO,88811503
202202,420820,SC,ITAJAI,7508603,SHARING ITAJAI,LJV CLINICA ODONTOLOGICA LTDA,15671289000148.0,,M,RUA JOAO BAUER,191,CENTRO,88301500
202202,420820,SC,ITAJAI,7519338,ANE CRISTINE ZANELLA MONTEIRO,ANE CRISTINE ZANELLA MONTEIRO,,,M,RUA JOAO BAUER,498,CENTRO,88301500
202202,420850,SC,ITUPORANGA,7517793,CENTRO DE ESPECIALIDADES ODONTOLOGICAS ITUPORANGA,MUNICIPIO DE ITUPORANGA,,83102640000130.0,M,RUA EMILIO ALTEMBURG,S/N,CENTRO,88400000
202202,421935,SC,VITOR MEIRELES,7524080,UNIDADE DE VIGILANCIA EM SAUDE,PREFEITURA MUNICIPAL DE VITOR MEIRELES,,79372520000185.0,M,RUA SANTA CATARINA,2766,CENTRO,89148000
202202,420900,SC,JOACABA,7728212,JOSE ELUI DOS SANTOS,JOSE ELUI DOS SANTOS,,,M,AV XV DE NOVEMBRO,371,CENTRO,89600000
202202,420420,SC,CHAPECO,7516983,FLAVIANE LORETO DA ROCHA,FLAVIANE LORETO DA ROCHA,,,M,RUA NEREU RAMOS,75,CENTRO,89801020
202202,420430,SC,CONCORDIA,7719493,OTAVIO EMILIO FARINA,OTAVIO EMILIO FARINA,,,M,RUA MARECHAL DEODORO,1000,CENTRO,89700055
202202,420930,SC,LAGES,7671784,COORDENACAO SAUDE DO IDOSO E HIPERDIA,MUNICIPIO DE LAGES,,82777301000190.0,M,PRACA LEOBERTO LEAL,013,CENTRO,88501140
202202,421500,SC,RIO NEGRINHO,7723458,SESI DEPARTAMENTO REGIONAL DO ESTADO DE SANTA CATARINA,SERVICO SOCIAL DA INDUSTRIA,3777341013900.0,,M,HENRIQUE SCHWARZ,46,CENTRO,89295000
202202,420890,SC,JARAGUA DO SUL,7723202,MONIQUE ZONTA HENSCHEL,MONIQUE ZONTA HENSCHEL,,,M,RUA LEOPOLDO MAHNKE,261,CENTRO,89251510
202202,420930,SC,LAGES,7728948,CLINICA DE FISIOTERAPIA TRATTARE,CLINICA DE FISIOTERAPIA TRATTARE LTDA ME,21987866000108.0,,M,OTACILIO VIEIRA DA COSTA,227,CENTRO,88501050
202202,421660,SC,SAO JOSE,7733313,PRIME LABORATORIO CLINICO SERRARIA,PRIME LABORATORIO DE ANALISES CLINICAS EIRELI,26012174000320.0,,M,JACINTO DAMASIO,517,SERRARIA,88115700
202202,420540,SC,FLORIANOPOLIS,7518293,GLOBALDENT ODONTOLOGIA,GLOBALDENT ODONTOLOGIA SS LTDA,14631963000106.0,,M,RUA FRITZ MULLER,50,COQUEIROS,88080720
202202,420650,SC,GUARAMIRIM,7509294,VITA FARMA,GGAUCHAS FARMA LTDA,9022243000103.0,,M,28 DE AGOSTO,640,CENTRO,89270000
202202,420590,SC,GASPAR,7879067,ASM REABILITACAO VISUAL,ANYELLA IVETTE PEREZ BARONA SCUSSEL MALBURG OPTOMETRIA ME,23734688000139.0,,M,RUA AUGUSTO BEDUSCHI,127,CENTRO,89110070
202202,421370,SC,POUSO REDONDO,7175159,LABORATORIO KRESS,LABORATORIO KRESS ANALISES CLINICAS ME,5091835000207.0,,M,AV ARI VERDI,218,CENRO,89172000
202202,421870,SC,TUBARAO,7743106,JEVERSON APARECIDO BELLIDO COLIN,JEVERSON APARECIDO BELLIDO COLIN,22263020000198.0,,M,RUA MARANHAO,706,CENTRO,88701740
202202,420315,SC,CALMON,7769016,UNIDADE BASICA DE SAUDE ASSENTAMENTO JANGADA,PREFEITURA MUNICIPAL DE CALMON,,95949806000137.0,M,ASSENTAMENTO JANGADA,S/N,INTERIOR,89430000
202202,420910,SC,JOINVILLE,7769415,ANANDA DA SILVA MAGANHOTO,ANANDA DA SILVA MAGANHOTO,,,M,ALEXANDRE SCHLEMM,764,ANITA GARIBALDI,89202181
202202,420420,SC,CHAPECO,7488769,LABORATORIO DE PATOLOGIA BIOCENTER,BERNARDO MATTIELLO CAZELLA E CIA LTDA,18195690000147.0,,M,AVENIDA PORTO ALEGRE,427,CENTRO,89801000
202202,420200,SC,BALNEARIO CAMBORIU,7513232,CLINICA DE FISIOTERAPIA FERNANDO PADILHA,CLINICA DE FISIOTERAPIA FERNANDO PADILHA LTDA ME,20130699000111.0,,M,RUA 3000,599,CENTRO,88330334
202202,420700,SC,ICARA,7519435,CENTRO MUNICIPAL DE FISIOTERAPIA,PREFEITURA MUNICIPAL DE ICARA,,82916800000111.0,M,RUA 30 DE DEZEMBRO ESQUINA COM RUA EZIO LIMA,S/N,JARDIM ELIZABETE,88820000
202202,420910,SC,JOINVILLE,7514263,PRO FAMILIA SERVICOS MEDICOS LTDA,PRO FAMILIA SERVICOS MEDICOS LTDA,2927239000137.0,,M,RIO GRANDE DO SUL,780,ANITA GARIBALDI,89203570
202202,421350,SC,PORTO BELO,7512597,MAXIZIRCON,VACIELI ANGELICA DAPIEVE PERIN ME,14553604000170.0,,M,RUA DO CTG,123,VILA NOVA,88210000
202202,421660,SC,SAO JOSE,7495390,DENISE MOREIRA DE MELLO,DENISE MOREIRA DE MELLO,,,M,RUA VEREADOR ARTHUR MANOEL MARIANO,930,FORQUILHINHAS,88106501
202202,420300,SC,CACADOR,7946643,USIFARMA,FARMACIA SAGRADO CORACAO LTDA EPP,83002360000664.0,,M,RUA JOSE BOITEUX,1223,CENTRO,89500040
202202,420540,SC,FLORIANOPOLIS,7940203,MONICA HOESCHL ABREU,MONICA HOESCHL ABREU,,,M,RUA PRESIDENTE NEREU RAMOS,69,CENTRO,88015010
202202,420820,SC,ITAJAI,7927967,BRUNA LUIZA MAXIMO RAMOS,BRUNA LUIZA MAXIMO RAMOS,,,M,RUA URUGUAI,223,CENTRO,88302200
202202,421010,SC,MAFRA,7941595,CONSULTORIO ODONTOLOGICO ADRIANO MILET TORUNSKY,CONSULTORIO ODONTOLOGICO ADRIANO MILET TORUNSKY,,,M,RUA FELIPE SCHIMIDT,467,CENTRO,89300178
202202,421800,SC,TIJUCAS,7946678,CONSULTORIO ODONTOLOGICO DR RODRIGO MOTTA DE PINHO,RODRIGO MOTTA DE PINHO,,,M,AVENIDA BAYER FILHO,750,CENTRO,88200000
202202,420765,SC,IPORA DO OESTE,7930305,MARCIO AUGUSTO CHINAZZO,MARCIO AUGUSTO CHINAZZO,,,M,AV GUSTAVO FETTER,973,CENTRO,89899000
202202,421800,SC,TIJUCAS,7514034,RAFAEL SAGO SA FORTES,RAFAEL ZAGO SA FORTES,,,M,RUA MARECHAL DEODORO,260,CENTRO,88200000
202202,421950,SC,XANXERE,7512422,VITA CARDIO CLINICA DE CARDIOLOGIA S S LTDA,VITA CARDIO CLINICA DE CARDIOLOGIA S S LTDA,19802579000134.0,,M,PASSOS MAIA,360,CENTRO,89820000
202202,420910,SC,JOINVILLE,7928505,LAB GIMENES PSC IGED,LABORATORIO GIMENES LTDA,1016892000505.0,,M,ORESTES GUIMARAES,453,AMERICA,89204060
202202,420230,SC,BIGUACU,7486596,HOSPITAL REGIONAL DE BIGUACU HELMUTH NASS,BENEFICENCIA CAMILIANA DO SUL,83506030001769.0,,M,AVENIDA EGIDIO ABELINO RICHARTZ,S/N,BEIRA RIO,88164240
202202,420040,SC,AGUA DOCE,7484011,UNIDADE SANITARIA DE AGUA DOCE,PREFEITURA MUNICIPAL DE AGUA DOCE,,82939398000190.0,M,RUA FREI DARIO,109,CENTRO,89654000
202202,420380,SC,CANOINHAS,7485727,CLINICA ALECRIM FISIOTERAPIA E ESPECIALIDADE,ISRAELLE JANAINA THEODOROVITZ,19216553000104.0,,M,CORONEL ALBUQUERQUE,1064,CENTRO,89460056
202202,420420,SC,CHAPECO,7469306,CAROLINE PEREIRA HEINE,CAROLINE PEREIRA HEINE,,,M,RUA BARAO DO RIO BRANCO,449,CENTRO,89801000
202202,420420,SC,CHAPECO,7470274,EDG LABORATORIO DE PROTESES DENTARIAS,LABORATORIO DE PROTESES DENTARIAS EDG LTDA ME,19166821000120.0,,M,RUA URUGUAI,707,CENTRO,89801570
202202,420420,SC,CHAPECO,7478259,CONSULTORIO DE CIRURGIA PLASTICA DR RENATO BACHER,RENATO BACHER,,,M,AV PORTO ALEGRE,427,CENTRO,89802130
202202,420480,SC,CURITIBANOS,7474377,OGLIARI SERVICOS DE VACINA LTDA ME,OGLIARI SERVICOS DE VACINA LTDA ME,17892024000103.0,,M,DR LAURO MULLER,245,CENTRO,89520000
202202,420540,SC,FLORIANOPOLIS,7487223,CLINICA AETE,AETE TERAPIAS E RECUPERACAO LTDA ME,18521920000110.0,,M,ESTRADA BENTO MANOEL FERREIRA,1597,RATONES,88052300
202202,420540,SC,FLORIANOPOLIS,7487231,REDE FEMININA DE COMBATE AO CANCER DE FLORIANOPOLIS,REDE FEMININA DE COMBATE AO CANCER DE FLORIANOPOLIS,7295313000163.0,,M,RUA RUI BARBOSA,736,AGRONOMICA,88025301
202202,420550,SC,FRAIBURGO,7486049,LABORATORIO BIO SAUDE FILIAL,J F ANALISES CLINICAS E AMBIENTAIS LTDA ME,8542283000377.0,,M,RUA PE BIAGIO SIMONETTI,383,CENTRO,89580000
202202,420570,SC,GAROPABA,7475691,ANAMALIA THORSTENBERG RIBAS,ANAMALIA THORSTENBERG RIBAS,,,M,ESTRADA GERAL DO AMBROSIO,06,AMBROSIO,88495000
202202,420570,SC,GAROPABA,7485034,SABIN MEDICINA DIAGNOSTICA,LABORATORIO DE ANALISES E PESQUISAS CLINICAS TRINDADE LTDA,79525507000976.0,,M,JOAO ORESTES DE ARAUJO,1072,CENTRO,88495000
202202,420820,SC,ITAJAI,7473443,WILLIAN GOULART MARTINS,WILLIAN GOULART MARTINS,,,M,AVENIDA JOSE SIQUEIRA,180,DOM BOSCO,88307310
202202,420820,SC,ITAJAI,7471696,NICOLLE ROSSANA DOS SANTOS,NICOLLE ROSSANA DOS SANTOS,,,M,RUA INDAIAL,1004,SAO JUDAS,88301000
202202,420820,SC,ITAJAI,7474091,CLINICA MEDICA FAZENDA,CLINICA MEDICA FAZENDA LTDA,17398287000152.0,,M,AVENIDA SETE DE SETEMBRO,2087,FAZENDA,88301370
202202,421660,SC,SAO JOSE,7974701,LUCIANA FARIAS VEIGAS,LUCIANA FARIAS VEIGA PSICOLOGA,27917049000160.0,,M,ADHEMAR DA SILVA,826,KOBRASOL,88101090
202202,421010,SC,MAFRA,7903553,CONSULTORIO ODONTOLOGICO VALDIR MOLLER,VALDIR MOLLER,,,M,JORGE SABATKE,500,CENTRO,89300138
